,nlayers,layers,activators,ini,reg,opt,batch_size
2890,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),64
2891,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),256
2892,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),32
2893,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),64
2894,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),256
2895,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),32
2896,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),64
2897,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),256
2898,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),32
2899,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),64
2900,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),256
2901,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),32
2902,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),64
2903,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),256
2904,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),32
2905,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),64
2906,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),256
2907,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),32
2908,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),64
2909,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),256
2910,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),32
2911,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),64
2912,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),256
2913,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),32
2914,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),64
2915,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),256
2916,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),32
2917,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),64
2918,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),256
2919,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),32
2920,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),64
2921,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),256
2922,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),32
2923,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),64
2924,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),256
2925,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),32
2926,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),64
2927,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),256
2928,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),32
2929,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),64
2930,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),256
2931,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),32
2932,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),64
2933,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),256
2934,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),32
2935,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),64
2936,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),256
2937,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),32
2938,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),64
2939,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),256
2940,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),32
2941,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),64
2942,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),256
2943,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),32
2944,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),64
2945,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),256
2946,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),32
2947,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),64
2948,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),256
2949,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),32
2950,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),64
2951,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),256
2952,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),32
2953,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),64
2954,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),256
2955,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),32
2956,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),64
2957,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),256
2958,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),32
2959,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),64
2960,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),256
2961,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),32
2962,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),64
2963,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),256
2964,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),32
2965,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),64
2966,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),256
2967,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),32
2968,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),64
2969,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),256
2970,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),32
2971,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),64
2972,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),256
2973,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),32
2974,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),64
2975,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),256
2976,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),32
2977,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),64
2978,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),256
2979,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),32
2980,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),64
2981,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),256
2982,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),32
2983,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),64
2984,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),256
2985,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),32
2986,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),64
2987,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),256
2988,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),32
2989,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),64
2990,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),256
2991,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),32
2992,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),64
2993,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),256
2994,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),32
2995,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),64
2996,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),256
2997,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),32
2998,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),64
2999,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),256
3000,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adagrad(lr=0.01),32
3001,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adagrad(lr=0.01),64
3002,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adagrad(lr=0.01),256
3003,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adagrad(lr=0.01),32
3004,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adagrad(lr=0.01),64
3005,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adagrad(lr=0.01),256
3006,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adagrad(lr=0.01),32
3007,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adagrad(lr=0.01),64
3008,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adagrad(lr=0.01),256
3009,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adagrad(lr=0.01),32
3010,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adagrad(lr=0.01),64
3011,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adagrad(lr=0.01),256
3012,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),RMSprop(lr=0.01),32
3013,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),RMSprop(lr=0.01),64
3014,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),RMSprop(lr=0.01),256
3015,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),RMSprop(lr=0.01),32
3016,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),RMSprop(lr=0.01),64
3017,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),RMSprop(lr=0.01),256
3018,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),RMSprop(lr=0.01),32
3019,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),RMSprop(lr=0.01),64
3020,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),RMSprop(lr=0.01),256
3021,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),32
3022,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),64
3023,3,"[5, 20, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),256
3024,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),32
3025,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),64
3026,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),256
3027,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),SGD(lr=0.01),32
3028,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),SGD(lr=0.01),64
3029,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),SGD(lr=0.01),256
3030,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),SGD(lr=0.01),32
3031,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),SGD(lr=0.01),64
3032,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),SGD(lr=0.01),256
3033,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),32
3034,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),64
3035,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),256
3036,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),32
3037,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),64
3038,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),256
3039,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),32
3040,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),64
3041,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),256
3042,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),32
3043,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),64
3044,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),256
3045,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),32
3046,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),64
3047,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),256
3048,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),32
3049,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),64
3050,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),256
3051,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),32
3052,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),64
3053,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),256
3054,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),32
3055,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),64
3056,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),256
3057,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),32
3058,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),64
3059,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),256
3060,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),32
3061,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),64
3062,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),256
3063,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),32
3064,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),64
3065,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),256
3066,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),32
3067,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),64
3068,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),256
3069,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),32
3070,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),64
3071,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),256
3072,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),32
3073,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),64
3074,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),256
3075,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),32
3076,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),64
3077,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),256
3078,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),32
3079,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),64
3080,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),256
3081,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),32
3082,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),64
3083,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),256
3084,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),32
3085,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),64
3086,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),256
3087,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),32
3088,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),64
3089,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),256
3090,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),32
3091,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),64
3092,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),256
3093,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),32
3094,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),64
3095,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),256
3096,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),32
3097,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),64
3098,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),256
3099,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),32
3100,3,"[10, 5, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),64
